URL
https://www.facebook.com/SenatorLutherStrange/
https://www.facebook.com/RichardShelby/
https://www.facebook.com/SenDanSullivan/
https://www.facebook.com/SenLisaMurkowski/
https://www.facebook.com/johnmccain/
https://www.facebook.com/senatorjeffflake/
https://www.facebook.com/SenatorTomCotton/
https://www.facebook.com/JohnBoozman/
https://www.facebook.com/SenatorFeinstein/
https://www.facebook.com/SenatorKamalaHarris/
https://www.facebook.com/SenCoryGardner/
https://www.facebook.com/senbennetco/
https://www.facebook.com/SenBlumenthal/
https://www.facebook.com/tomcarper/
https://www.facebook.com/senatorchriscoons/
https://www.facebook.com/SenatorMarcoRubio/
https://www.facebook.com/SenatorDavidPerdue/
https://www.facebook.com/SenBrianSchatz/
https://www.facebook.com/senatorhirono/
https://www.facebook.com/mikecrapo/
https://www.facebook.com/SenDuckworth/
https://www.facebook.com/SenatorDurbin/
https://www.facebook.com/SenatorToddYoung/
https://www.facebook.com/senatordonnelly/
https://www.facebook.com/senjoniernst/
https://www.facebook.com/grassley/
https://www.facebook.com/SenPatRoberts/
https://www.facebook.com/jerrymoran/
https://www.facebook.com/mitchmcconnell/
https://www.facebook.com/SenatorRandPaul/
https://www.facebook.com/SenatorJohnKennedy/
https://www.facebook.com/SenatorAngusSKingJr/
https://www.facebook.com/susancollins/
https://www.facebook.com/senatorbencardin/
https://www.facebook.com/chrisvanhollen/
https://www.facebook.com/senatorelizabethwarren/
https://www.facebook.com/EdJMarkey/
https://www.facebook.com/SenGaryPeters/
https://www.facebook.com/senatoralfranken/
https://www.facebook.com/SenatorBlunt/
https://www.facebook.com/senatormccaskill/
https://www.facebook.com/senatortester/
https://www.facebook.com/SteveDainesMT/
https://www.facebook.com/SenatorSasse/
https://www.facebook.com/senatordebfischer/
https://www.facebook.com/SenatorCortezMasto/
https://www.facebook.com/SenDeanHeller/
https://www.facebook.com/SenatorHassan/
https://www.facebook.com/SenatorShaheen/
https://www.facebook.com/MartinHeinrich/
https://www.facebook.com/senatortomudall/
https://www.facebook.com/senschumer/
https://www.facebook.com/SenatorThomTillis/
https://www.facebook.com/SenatorRichardBurr/
https://www.facebook.com/SenatorHeidiHeitkamp/
https://www.facebook.com/SenatorJohnHoeven/
https://www.facebook.com/senrobportman/
https://www.facebook.com/SenatorLankford/
https://www.facebook.com/jiminhofe/
https://www.facebook.com/jeffmerkley/
https://www.facebook.com/senatortoomey/
https://www.facebook.com/SenatorBobCasey/
https://www.facebook.com/SenJackReed/
https://www.facebook.com/SenatorWhitehouse/
https://www.facebook.com/SenatorTimScott/
https://www.facebook.com/USSenatorLindseyGraham/
https://www.facebook.com/SenatorMikeRounds/
https://www.facebook.com/senatorlamaralexander/
https://www.facebook.com/bobcorker/
https://www.facebook.com/SenatorTedCruz/
https://www.facebook.com/SenJohnCornyn/
https://www.facebook.com/senatororrinhatch/
https://www.facebook.com/senatormikelee/
https://www.facebook.com/SenatorPatrickLeahy/
https://www.facebook.com/SenatorKaine/
https://www.facebook.com/MarkRWarner/
https://www.facebook.com/senatorcantwell/
https://www.facebook.com/JoeManchinIII/
https://www.facebook.com/senshelley/
https://www.facebook.com/senatortammybaldwin/
https://www.facebook.com/senronjohnson/
https://www.facebook.com/mikeenzi/
https://www.facebook.com/johnbarrasso/
https://www.facebook.com/billnelson/
https://www.facebook.com/isakson/
https://www.facebook.com/billcassidy/
https://www.facebook.com/stabenow/
https://www.facebook.com/amyklobuchar/
https://www.facebook.com/wicker/
https://www.facebook.com/MenendezForNJ/
https://www.facebook.com/KirstenGillibrand/
https://www.facebook.com/sherrod/
https://www.facebook.com/wyden/
https://www.facebook.com/johnthune/
https://www.facebook.com/senatorsanders/
https://www.facebook.com/pattymurray/
